612,0,0,0,1,0,0
607,0,0,0,1,0,0
602,0,0,0,1,0,0
609,0,0,0,1,0,0
608,0,0,0,1,0,0
614,0,0,0,1,0,0
610,0,0,0,1,0,0
613,0,0,0,1,0,0
602,0,0,0,1,0,0
599,0,0,0,1,0,0
615,0,0,0,1,0,0
606,0,0,0,1,0,0
603,0,0,0,1,0,0
620,0,0,0,1,0,0
600,0,0,0,1,0,0
608,0,0,0,1,0,0
617,0,0,0,1,0,0
611,0,0,0,1,0,0
604,0,0,0,1,0,0
606,0,0,0,1,0,0
606,0,0,0,1,0,0
604,0,0,0,1,0,0
607,0,0,0,1,0,0
609,0,0,0,1,0,0
607,0,0,0,1,0,0
604,0,0,0,1,0,0
601,0,0,0,1,0,0
610,0,0,0,1,0,0
611,0,0,0,1,0,0
607,0,0,0,1,0,0
615,0,0,0,1,0,0
607,0,0,0,1,0,0
616,0,0,0,1,0,0
610,0,0,0,1,0,0
608,0,0,0,1,0,0
616,0,0,0,1,0,0
617,0,0,0,1,0,0
614,0,0,0,1,0,0
611,0,0,0,1,0,0
615,0,0,0,1,0,0
606,0,0,0,1,0,0
608,0,0,0,1,0,0
613,0,0,0,1,0,0
610,0,0,0,1,0,0
608,0,0,0,1,0,0
613,0,0,0,1,0,0
615,0,0,0,1,0,0
614,0,0,0,1,0,0
601,0,0,0,1,0,0
614,0,0,0,1,0,0
605,0,0,0,1,0,0
607,0,0,0,1,0,0
612,0,0,0,1,0,0
603,0,0,0,1,0,0
602,0,0,0,1,0,0
611,0,0,0,1,0,0
607,0,0,0,1,0,0
604,0,0,0,1,0,0
609,0,0,0,1,0,0
599,0,0,0,1,0,0
610,0,0,0,1,0,0
611,0,0,0,1,0,0
607,0,0,0,1,0,0
585,0,0,0,1,0,0
604,0,0,0,1,0,0
604,0,0,0,1,0,0
585,0,0,0,1,0,0
602,0,0,0,1,0,0
608,0,0,0,1,0,0
586,0,0,0,1,0,0
598,0,0,0,1,0,0
586,0,0,0,1,0,0
591,0,0,0,1,0,0
586,0,0,0,1,0,0
603,0,0,0,1,0,0
586,0,0,0,1,0,0
605,0,0,0,1,0,0
585,0,0,0,1,0,0
602,0,0,0,1,0,0
587,0,0,0,1,0,0
604,0,0,0,1,0,0
601,0,0,0,1,0,0
592,0,0,0,1,0,0
586,0,0,0,1,0,0
607,0,0,0,1,0,0
600,0,0,0,1,0,0
606,0,0,0,1,0,0
603,0,0,0,1,0,0
599,0,0,0,1,0,0
606,0,0,0,1,0,0
594,0,0,0,1,0,0
585,0,0,0,1,0,0
600,0,0,0,1,0,0
603,0,0,0,1,0,0
604,0,0,0,1,0,0
597,0,0,0,1,0,0
600,0,0,0,1,0,0
599,0,0,0,1,0,0
607,0,0,0,1,0,0
604,0,0,0,1,0,0
600,0,0,0,1,0,0
585,0,0,0,1,0,0
601,0,0,0,1,0,0
605,0,0,0,1,0,0
603,0,0,0,1,0,0
601,0,0,0,1,0,0
604,0,0,0,1,0,0
599,0,0,0,1,0,0
603,0,0,0,1,0,0
602,0,0,0,1,0,0
606,0,0,0,1,0,0
604,0,0,0,1,0,0
603,0,0,0,1,0,0
602,0,0,0,1,0,0
604,0,0,0,1,0,0
613,0,0,0,1,0,0
600,0,0,0,1,0,0
600,0,0,0,1,0,0
606,0,0,0,1,0,0
602,0,0,0,1,0,0
599,0,0,0,1,0,0
607,0,0,0,1,0,0
603,0,0,0,1,0,0
601,0,0,0,1,0,0
597,0,0,0,1,0,0
606,0,0,0,1,0,0
597,0,0,0,1,0,0
601,0,0,0,1,0,0
606,0,0,0,1,0,0
586,0,0,0,1,0,0
601,0,0,0,1,0,0
585,0,0,0,1,0,0
603,0,0,0,1,0,0
612,0,0,0,1,0,0
603,0,0,0,1,0,0
595,0,0,0,1,0,0
605,0,0,0,1,0,0
598,0,0,0,1,0,0
608,0,0,0,1,0,0
607,0,0,0,1,0,0
608,0,0,0,1,0,0
604,0,0,0,1,0,0
594,0,0,0,1,0,0
594,0,0,0,1,0,0
602,0,0,0,1,0,0
598,0,0,0,1,0,0
602,0,0,0,1,0,0
615,0,0,0,1,0,0
608,0,0,0,1,0,0
614,0,0,0,1,0,0
610,0,0,0,1,0,0
601,0,0,0,1,0,0
602,0,0,0,1,0,0
609,0,0,0,1,0,0
600,0,0,0,1,0,0
606,0,0,0,1,0,0
603,0,0,0,1,0,0
610,0,0,0,1,0,0
605,0,0,0,1,0,0
603,0,0,0,1,0,0
603,0,0,0,1,0,0
609,0,0,0,1,0,0
611,0,0,0,1,0,0
599,0,0,0,1,0,0
603,0,0,0,1,0,0
593,0,0,0,1,0,0
598,0,0,0,1,0,0
604,0,0,0,1,0,0
605,0,0,0,1,0,0
602,0,0,0,1,0,0
600,0,0,0,1,0,0
603,0,0,0,1,0,0
603,0,0,0,1,0,0
610,0,0,0,1,0,0
593,0,0,0,1,0,0
594,0,0,0,1,0,0
612,0,0,0,1,0,0
602,0,0,0,1,0,0
600,0,0,0,1,0,0
599,0,0,0,1,0,0
604,0,0,0,1,0,0
599,0,0,0,1,0,0
605,0,0,0,1,0,0
608,0,0,0,1,0,0
598,0,0,0,1,0,0
601,0,0,0,1,0,0
599,0,0,0,1,0,0
597,0,0,0,1,0,0
599,0,0,0,1,0,0
608,0,0,0,1,0,0
597,0,0,0,1,0,0
601,0,0,0,1,0,0
602,0,0,0,1,0,0
606,0,0,0,1,0,0
593,0,0,0,1,0,0
605,0,0,0,1,0,0
607,0,0,0,1,0,0
607,0,0,0,1,0,0
610,0,0,0,1,0,0
605,0,0,0,1,0,0
759,0,0,0,1,0,0
776,0,0,0,1,0,0
764,0,0,0,1,0,0
766,0,0,0,1,0,0
688,0,0,0,1,0,0
698,0,0,0,1,0,0
710,0,0,0,1,0,0
705,0,0,0,1,0,0
693,0,0,0,1,0,0
693,0,0,0,1,0,0
691,0,0,0,1,0,0
702,0,0,0,1,0,0
686,0,0,0,1,0,0
707,0,0,0,1,0,0
707,0,0,0,1,0,0
683,0,0,0,1,0,0
688,0,0,0,1,0,0
701,0,0,0,1,0,0
710,0,0,0,1,0,0
697,0,0,0,1,0,0
725,0,0,0,1,0,0
700,0,0,0,1,0,0
704,0,0,0,1,0,0
714,0,0,0,1,0,0
698,0,0,0,1,0,0
692,0,0,0,1,0,0
694,0,0,0,1,0,0
688,0,0,0,1,0,0
706,0,0,0,1,0,0
689,0,0,0,1,0,0
608,0,0,0,1,0,0
590,0,0,0,1,0,0
586,0,0,0,1,0,0
602,0,0,0,1,0,0
602,0,0,0,1,0,0
589,0,0,0,1,0,0
598,0,0,0,1,0,0
604,0,0,0,1,0,0
610,0,0,0,1,0,0
607,0,0,0,1,0,0
599,0,0,0,1,0,0
605,0,0,0,1,0,0
612,0,0,0,1,0,0
598,0,0,0,1,0,0
602,0,0,0,1,0,0
587,0,0,0,1,0,0
592,0,0,0,1,0,0
587,0,0,0,1,0,0
613,0,0,0,1,0,0
594,0,0,0,1,0,0
601,0,0,0,1,0,0
589,0,0,0,1,0,0
599,0,0,0,1,0,0
594,0,0,0,1,0,0
597,0,0,0,1,0,0
599,0,0,0,1,0,0
590,0,0,0,1,0,0
601,0,0,0,1,0,0
586,0,0,0,1,0,0
591,0,0,0,1,0,0
602,0,0,0,1,0,0
598,0,0,0,1,0,0
594,0,0,0,1,0,0
594,0,0,0,1,0,0
599,0,0,0,1,0,0
587,0,0,0,1,0,0
596,0,0,0,1,0,0
597,0,0,0,1,0,0
596,0,0,0,1,0,0
584,0,0,0,1,0,0
606,0,0,0,1,0,0
596,0,0,0,1,0,0
598,0,0,0,1,0,0
598,0,0,0,1,0,0
606,0,0,0,1,0,0
591,0,0,0,1,0,0
600,0,0,0,1,0,0
595,0,0,0,1,0,0
590,0,0,0,1,0,0
605,0,0,0,1,0,0
603,0,0,0,1,0,0
601,0,0,0,1,0,0
609,0,0,0,1,0,0
589,0,0,0,1,0,0
606,0,0,0,1,0,0
597,0,0,0,1,0,0
605,0,0,0,1,0,0
602,0,0,0,1,0,0
607,0,0,0,1,0,0
610,0,0,0,1,0,0
596,0,0,0,1,0,0
593,0,0,0,1,0,0
596,0,0,0,1,0,0
593,0,0,0,1,0,0
610,0,0,0,1,0,0
597,0,0,0,1,0,0
596,0,0,0,1,0,0
606,0,0,0,1,0,0
601,0,0,0,1,0,0
616,0,0,0,1,0,0
599,0,0,0,1,0,0
585,0,0,0,1,0,0
593,0,0,0,1,0,0
585,0,0,0,1,0,0
586,0,0,0,1,0,0
580,0,0,0,1,0,0
582,0,0,0,1,0,0
587,0,0,0,1,0,0
571,0,0,0,1,0,0
572,0,0,0,1,0,0
587,0,0,0,1,0,0
593,0,0,0,1,0,0
575,0,0,0,1,0,0
592,0,0,0,1,0,0
597,0,0,0,1,0,0
589,0,0,0,1,0,0
586,0,0,0,1,0,0
586,0,0,0,1,0,0
587,0,0,0,1,0,0
583,0,0,0,1,0,0
586,0,0,0,1,0,0
587,0,0,0,1,0,0
579,0,0,0,1,0,0
577,0,0,0,1,0,0
584,0,0,0,1,0,0
576,0,0,0,1,0,0
576,0,0,0,1,0,0
588,0,0,0,1,0,0
589,0,0,0,1,0,0
584,0,0,0,1,0,0
579,0,0,0,1,0,0
586,0,0,0,1,0,0
586,0,0,0,1,0,0
583,0,0,0,1,0,0
587,0,0,0,1,0,0
584,0,0,0,1,0,0
584,0,0,0,1,0,0
578,0,0,0,1,0,0
582,0,0,0,1,0,0
589,0,0,0,1,0,0
583,0,0,0,1,0,0
587,0,0,0,1,0,0
576,0,0,0,1,0,0
582,0,0,0,1,0,0
577,0,0,0,1,0,0
581,0,0,0,1,0,0
583,0,0,0,1,0,0
578,0,0,0,1,0,0
580,0,0,0,1,0,0
584,0,0,0,1,0,0
580,0,0,0,1,0,0
582,0,0,0,1,0,0
586,0,0,0,1,0,0
588,0,0,0,1,0,0
584,0,0,0,1,0,0
585,0,0,0,1,0,0
577,0,0,0,1,0,0
583,0,0,0,1,0,0
584,0,0,0,1,0,0
587,0,0,0,1,0,0
581,0,0,0,1,0,0
589,0,0,0,1,0,0
593,0,0,0,1,0,0
590,0,0,0,1,0,0
579,0,0,0,1,0,0
579,0,0,0,1,0,0
585,0,0,0,1,0,0
579,0,0,0,1,0,0
586,0,0,0,1,0,0
593,0,0,0,1,0,0
577,0,0,0,1,0,0
580,0,0,0,1,0,0
571,0,0,0,1,0,0
575,0,0,0,1,0,0
573,0,0,0,1,0,0
576,0,0,0,1,0,0
575,0,0,0,1,0,0
579,0,0,0,1,0,0
577,0,0,0,1,0,0
576,0,0,0,1,0,0
574,0,0,0,1,0,0
571,0,0,0,1,0,0
576,0,0,0,1,0,0
573,0,0,0,1,0,0
571,0,0,0,1,0,0
576,0,0,0,1,0,0
578,0,0,0,1,0,0
579,0,0,0,1,0,0
583,0,0,0,1,0,0
580,0,0,0,1,0,0
580,0,0,0,1,0,0
575,0,0,0,1,0,0
581,0,0,0,1,0,0
578,0,0,0,1,0,0
577,0,0,0,1,0,0
575,0,0,0,1,0,0
576,0,0,0,1,0,0
578,0,0,0,1,0,0
577,0,0,0,1,0,0
575,0,0,0,1,0,0
573,0,0,0,1,0,0
573,0,0,0,1,0,0
573,0,0,0,1,0,0
577,0,0,0,1,0,0
573,0,0,0,1,0,0
577,0,0,0,1,0,0
578,0,0,0,1,0,0
577,0,0,0,1,0,0
579,0,0,0,1,0,0
575,0,0,0,1,0,0
569,0,0,0,1,0,0
574,0,0,0,1,0,0
574,0,0,0,1,0,0
575,0,0,0,1,0,0
574,0,0,0,1,0,0
574,0,0,0,1,0,0
581,0,0,0,1,0,0
574,0,0,0,1,0,0
580,0,0,0,1,0,0
583,0,0,0,1,0,0
573,0,0,0,1,0,0
572,0,0,0,1,0,0
572,0,0,0,1,0,0
573,0,0,0,1,0,0
579,0,0,0,1,0,0
577,0,0,0,1,0,0
577,0,0,0,1,0,0
578,0,0,0,1,0,0
579,0,0,0,1,0,0
574,0,0,0,1,0,0
580,0,0,0,1,0,0
578,0,0,0,1,0,0
578,0,0,0,1,0,0
575,0,0,0,1,0,0
586,0,0,0,1,0,0
576,0,0,0,1,0,0
574,0,0,0,1,0,0
586,0,0,0,1,0,0
571,0,0,0,1,0,0
580,0,0,0,1,0,0
582,0,0,0,1,0,0
582,0,0,0,1,0,0
581,0,0,0,1,0,0
579,0,0,0,1,0,0
574,0,0,0,1,0,0
582,0,0,0,1,0,0
568,0,0,0,1,0,0
577,0,0,0,1,0,0
575,0,0,0,1,0,0
570,0,0,0,1,0,0
574,0,0,0,1,0,0
569,0,0,0,1,0,0
577,0,0,0,1,0,0
577,0,0,0,1,0,0
576,0,0,0,1,0,0
581,0,0,0,1,0,0
574,0,0,0,1,0,0
572,0,0,0,1,0,0
574,0,0,0,1,0,0
570,0,0,0,1,0,0
579,0,0,0,1,0,0
574,0,0,0,1,0,0
574,0,0,0,1,0,0
582,0,0,0,1,0,0
576,0,0,0,1,0,0
573,0,0,0,1,0,0
576,0,0,0,1,0,0
578,0,0,0,1,0,0
572,0,0,0,1,0,0
571,0,0,0,1,0,0
575,0,0,0,1,0,0
576,0,0,0,1,0,0
569,0,0,0,1,0,0
575,0,0,0,1,0,0
575,0,0,0,1,0,0
574,0,0,0,1,0,0
571,0,0,0,1,0,0
580,0,0,0,1,0,0
571,0,0,0,1,0,0
577,0,0,0,1,0,0
577,0,0,0,1,0,0
578,0,0,0,1,0,0
574,0,0,0,1,0,0
576,0,0,0,1,0,0
572,0,0,0,1,0,0
578,0,0,0,1,0,0
579,0,0,0,1,0,0
577,0,0,0,1,0,0
575,0,0,0,1,0,0
570,0,0,0,1,0,0
574,0,0,0,1,0,0
579,0,0,0,1,0,0
579,0,0,0,1,0,0
577,0,0,0,1,0,0
578,0,0,0,1,0,0
578,0,0,0,1,0,0
573,0,0,0,1,0,0
581,0,0,0,1,0,0
580,0,0,0,1,0,0
576,0,0,0,1,0,0
754,0,0,0,1,0,0
775,0,0,0,1,0,0
726,0,0,0,1,0,0
674,0,0,0,1,0,0
668,0,0,0,1,0,0
662,0,0,0,1,0,0
667,0,0,0,1,0,0
675,0,0,0,1,0,0
675,0,0,0,1,0,0
667,0,0,0,1,0,0
655,0,0,0,1,0,0
668,0,0,0,1,0,0
654,0,0,0,1,0,0
660,0,0,0,1,0,0
655,0,0,0,1,0,0
664,0,0,0,1,0,0
648,0,0,0,1,0,0
674,0,0,0,1,0,0
686,0,0,0,1,0,0
680,0,0,0,1,0,0
669,0,0,0,1,0,0
682,0,0,0,1,0,0
682,0,0,0,1,0,0
644,0,0,0,1,0,0
624,0,0,0,1,0,0
655,0,0,0,1,0,0
666,0,0,0,1,0,0
645,0,0,0,1,0,0
646,0,0,0,1,0,0
646,0,0,0,1,0,0
634,0,0,0,1,0,0
666,0,0,0,1,0,0
680,0,0,0,1,0,0
649,0,0,0,1,0,0
635,0,0,0,1,0,0
661,0,0,0,1,0,0
677,0,0,0,1,0,0
685,0,0,0,1,0,0
695,0,0,0,1,0,0
703,0,0,0,1,0,0
675,0,0,0,1,0,0
678,0,0,0,1,0,0
682,0,0,0,1,0,0
692,0,0,0,1,0,0
683,0,0,0,1,0,0
688,0,0,0,1,0,0
672,0,0,0,1,0,0
663,0,0,0,1,0,0
664,0,0,0,1,0,0
700,0,0,0,1,0,0
647,0,0,0,1,0,0
566,0,0,0,1,0,0
572,0,0,0,1,0,0
567,0,0,0,1,0,0
572,0,0,0,1,0,0
573,0,0,0,1,0,0
583,0,0,0,1,0,0
573,0,0,0,1,0,0
571,0,0,0,1,0,0
568,0,0,0,1,0,0
576,0,0,0,1,0,0
563,0,0,0,1,0,0
557,0,0,0,1,0,0
574,0,0,0,1,0,0
570,0,0,0,1,0,0
573,0,0,0,1,0,0
566,0,0,0,1,0,0
572,0,0,0,1,0,0
573,0,0,0,1,0,0
577,0,0,0,1,0,0
574,0,0,0,1,0,0
577,0,0,0,1,0,0
568,0,0,0,1,0,0
572,0,0,0,1,0,0
580,0,0,0,1,0,0
569,0,0,0,1,0,0
575,0,0,0,1,0,0
570,0,0,0,1,0,0
579,0,0,0,1,0,0
571,0,0,0,1,0,0
567,0,0,0,1,0,0
575,0,0,0,1,0,0
573,0,0,0,1,0,0
578,0,0,0,1,0,0
578,0,0,0,1,0,0
577,0,0,0,1,0,0
566,0,0,0,1,0,0
573,0,0,0,1,0,0
571,0,0,0,1,0,0
564,0,0,0,1,0,0
574,0,0,0,1,0,0
569,0,0,0,1,0,0
569,0,0,0,1,0,0
571,0,0,0,1,0,0
564,0,0,0,1,0,0
574,0,0,0,1,0,0
569,0,0,0,1,0,0
571,0,0,0,1,0,0
573,0,0,0,1,0,0
576,0,0,0,1,0,0
569,0,0,0,1,0,0
577,0,0,0,1,0,0
564,0,0,0,1,0,0
576,0,0,0,1,0,0
566,0,0,0,1,0,0
570,0,0,0,1,0,0
574,0,0,0,1,0,0
569,0,0,0,1,0,0
565,0,0,0,1,0,0
580,0,0,0,1,0,0
573,0,0,0,1,0,0
576,0,0,0,1,0,0
556,0,0,0,1,0,0
582,0,0,0,1,0,0
563,0,0,0,1,0,0
562,0,0,0,1,0,0
558,0,0,0,1,0,0
563,0,0,0,1,0,0
563,0,0,0,1,0,0
556,0,0,0,1,0,0
554,0,0,0,1,0,0
555,0,0,0,1,0,0
560,0,0,0,1,0,0
550,0,0,0,1,0,0
557,0,0,0,1,0,0
555,0,0,0,1,0,0
555,0,0,0,1,0,0
556,0,0,0,1,0,0
555,0,0,0,1,0,0
558,0,0,0,1,0,0
566,0,0,0,1,0,0
564,0,0,0,1,0,0
553,0,0,0,1,0,0
555,0,0,0,1,0,0
552,0,0,0,1,0,0
552,0,0,0,1,0,0
561,0,0,0,1,0,0
559,0,0,0,1,0,0
554,0,0,0,1,0,0
556,0,0,0,1,0,0
555,0,0,0,1,0,0
554,0,0,0,1,0,0
555,0,0,0,1,0,0
559,0,0,0,1,0,0
559,0,0,0,1,0,0
559,0,0,0,1,0,0
560,0,0,0,1,0,0
551,0,0,0,1,0,0
562,0,0,0,1,0,0
563,0,0,0,1,0,0
547,0,0,0,1,0,0
564,0,0,0,1,0,0
555,0,0,0,1,0,0
558,0,0,0,1,0,0
556,0,0,0,1,0,0
560,0,0,0,1,0,0
562,0,0,0,1,0,0
555,0,0,0,1,0,0
558,0,0,0,1,0,0
562,0,0,0,1,0,0
553,0,0,0,1,0,0
559,0,0,0,1,0,0
561,0,0,0,1,0,0
555,0,0,0,1,0,0
566,0,0,0,1,0,0
557,0,0,0,1,0,0
566,0,0,0,1,0,0
561,0,0,0,1,0,0
561,0,0,0,1,0,0
560,0,0,0,1,0,0
559,0,0,0,1,0,0
552,0,0,0,1,0,0
562,0,0,0,1,0,0
572,0,0,0,1,0,0
559,0,0,0,1,0,0
565,0,0,0,1,0,0
562,0,0,0,1,0,0
566,0,0,0,1,0,0
558,0,0,0,1,0,0
561,0,0,0,1,0,0
567,0,0,0,1,0,0
559,0,0,0,1,0,0
559,0,0,0,1,0,0
566,0,0,0,1,0,0
554,0,0,0,1,0,0
560,0,0,0,1,0,0
556,0,0,0,1,0,0
560,0,0,0,1,0,0
569,0,0,0,1,0,0
562,0,0,0,1,0,0
554,0,0,0,1,0,0
558,0,0,0,1,0,0
569,0,0,0,1,0,0
556,0,0,0,1,0,0
558,0,0,0,1,0,0
564,0,0,0,1,0,0
557,0,0,0,1,0,0
563,0,0,0,1,0,0
567,0,0,0,1,0,0
556,0,0,0,1,0,0
563,0,0,0,1,0,0
551,0,0,0,1,0,0
560,0,0,0,1,0,0
553,0,0,0,1,0,0
568,0,0,0,1,0,0
566,0,0,0,1,0,0
561,0,0,0,1,0,0
564,0,0,0,1,0,0
568,0,0,0,1,0,0
569,0,0,0,1,0,0
558,0,0,0,1,0,0
559,0,0,0,1,0,0
559,0,0,0,1,0,0
555,0,0,0,1,0,0
566,0,0,0,1,0,0
559,0,0,0,1,0,0
566,0,0,0,1,0,0
566,0,0,0,1,0,0
557,0,0,0,1,0,0
556,0,0,0,1,0,0
561,0,0,0,1,0,0
542,0,0,0,1,0,0
558,0,0,0,1,0,0
541,0,0,0,1,0,0
555,0,0,0,1,0,0
541,0,0,0,1,0,0
563,0,0,0,1,0,0
542,0,0,0,1,0,0
561,0,0,0,1,0,0
541,0,0,0,1,0,0
558,0,0,0,1,0,0
541,0,0,0,1,0,0
557,0,0,0,1,0,0
542,0,0,0,1,0,0
561,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
555,0,0,0,1,0,0
541,0,0,0,1,0,0
543,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
543,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
543,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
542,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
541,0,0,0,1,0,0
705,0,0,0,1,0,0
755,0,0,0,1,0,0
732,0,0,0,1,0,0
698,0,0,0,1,0,0
741,0,0,0,1,0,0
736,0,0,0,1,0,0
720,0,0,0,1,0,0
748,0,0,0,1,0,0
752,0,0,0,1,0,0
754,0,0,0,1,0,0
728,0,0,0,1,0,0
744,0,0,0,1,0,0
739,0,0,0,1,0,0
725,0,0,0,1,0,0
741,0,0,0,1,0,0
722,0,0,0,1,0,0
729,0,0,0,1,0,0
676,0,0,0,1,0,0
676,0,0,0,1,0,0
690,0,0,0,1,0,0
691,0,0,0,1,0,0
693,0,0,0,1,0,0
738,0,0,0,1,0,0
706,0,0,0,1,0,0
724,0,0,0,1,0,0
692,0,0,0,1,0,0
673,0,0,0,1,0,0
697,0,0,0,1,0,0
695,0,0,0,1,0,0
668,0,0,0,1,0,0
680,0,0,0,1,0,0
715,0,0,0,1,0,0
704,0,0,0,1,0,0
713,0,0,0,1,0,0
716,0,0,0,1,0,0
741,0,0,0,1,0,0
700,0,0,0,1,0,0
716,0,0,0,1,0,0
701,0,0,0,1,0,0
661,0,0,0,1,0,0
675,0,0,0,1,0,0
634,0,0,0,1,0,0
646,0,0,0,1,0,0
640,0,0,0,1,0,0
650,0,0,0,1,0,0
645,0,0,0,1,0,0
672,0,0,0,1,0,0
641,0,0,0,1,0,0
663,0,0,0,1,0,0
633,0,0,0,1,0,0
652,0,0,0,1,0,0
642,0,0,0,1,0,0
653,0,0,0,1,0,0
645,0,0,0,1,0,0
658,0,0,0,1,0,0
658,0,0,0,1,0,0
664,0,0,0,1,0,0
675,0,0,0,1,0,0
654,0,0,0,1,0,0
644,0,0,0,1,0,0
674,0,0,0,1,0,0
684,0,0,0,1,0,0
636,0,0,0,1,0,0
621,0,0,0,1,0,0
619,0,0,0,1,0,0
599,0,0,0,1,0,0
613,0,0,0,1,0,0
603,0,0,0,1,0,0
622,0,0,0,1,0,0
596,0,0,0,1,0,0
589,0,0,0,1,0,0
595,0,0,0,1,0,0
590,0,0,0,1,0,0
588,0,0,0,1,0,0
580,0,0,0,1,0,0
577,0,0,0,1,0,0
575,0,0,0,1,0,0
587,0,0,0,1,0,0
593,0,0,0,1,0,0
578,0,0,0,1,0,0
591,0,0,0,1,0,0
578,0,0,0,1,0,0
580,0,0,0,1,0,0
579,0,0,0,1,0,0
565,0,0,0,1,0,0
596,0,0,0,1,0,0
577,0,0,0,1,0,0
606,0,0,0,1,0,0
589,0,0,0,1,0,0
585,0,0,0,1,0,0
584,0,0,0,1,0,0
587,0,0,0,1,0,0
602,0,0,0,1,0,0
585,0,0,0,1,0,0
595,0,0,0,1,0,0
578,0,0,0,3,0,0
575,0,0,0,1,0,0
560,0,0,0,1,0,0
562,0,0,0,3,0,0
585,0,0,0,1,0,0
589,0,0,0,1,0,0
582,0,0,0,1,0,0
578,0,0,0,1,0,0
585,0,0,0,1,0,0
576,0,0,0,1,0,0
597,0,0,0,1,0,0
583,0,0,0,1,0,0
581,0,0,0,1,0,0
589,0,0,0,1,0,0
602,0,0,0,1,0,0
577,0,0,0,1,0,0
589,0,0,0,1,0,0
589,0,0,0,1,0,0
601,0,0,0,1,0,0
571,0,0,0,1,0,0
578,0,0,0,1,0,0
578,0,0,0,1,0,0
577,0,0,0,1,0,0
574,0,0,0,1,0,0
590,0,0,0,1,0,0
582,0,0,0,1,0,0
574,0,0,0,1,0,0
601,0,0,0,1,0,0
591,0,0,0,1,0,0
588,0,0,0,1,0,0
579,0,0,0,1,0,0
586,0,0,0,1,0,0
575,0,0,0,1,0,0
585,0,0,0,1,0,0
598,0,0,0,1,0,0
579,0,0,0,1,0,0
571,0,0,0,1,0,0
595,0,0,0,1,0,0
590,0,0,0,1,0,0
577,0,0,0,1,0,0
584,0,0,0,1,0,0
587,0,0,0,1,0,0
580,0,0,0,1,0,0
569,0,0,0,1,0,0
572,0,0,0,1,0,0
554,0,0,0,3,0,0
573,0,0,0,1,0,0
591,0,0,0,1,0,0
587,0,0,0,1,0,0
570,0,0,0,1,0,0
574,0,0,0,1,0,0
569,0,0,0,1,0,0
576,0,0,0,1,0,0
562,0,0,0,1,0,0
579,0,0,0,1,0,0
570,0,0,0,1,0,0
579,0,0,0,1,0,0
565,0,0,0,1,0,0
559,0,0,0,1,0,0
563,0,0,0,1,0,0
576,0,0,0,1,0,0
565,0,0,0,1,0,0
574,0,0,0,1,0,0
570,0,0,0,1,0,0
575,0,0,0,1,0,0
555,0,0,0,1,0,0
569,0,0,0,1,0,0
571,0,0,0,1,0,0
576,0,0,0,1,0,0
578,0,0,0,1,0,0
561,0,0,0,1,0,0
570,0,0,0,1,0,0
574,0,0,0,1,0,0
573,0,0,0,1,0,0
566,0,0,0,1,0,0
563,0,0,0,1,0,0
568,0,0,0,1,0,0
569,0,0,0,1,0,0
569,0,0,0,1,0,0
560,0,0,0,1,0,0
562,0,0,0,1,0,0
557,0,0,0,1,0,0
560,0,0,0,1,0,0
568,0,0,0,1,0,0
578,0,0,0,1,0,0
574,0,0,0,1,0,0
574,0,0,0,1,0,0
572,0,0,0,1,0,0
559,0,0,0,1,0,0
570,0,0,0,1,0,0
581,0,0,0,1,0,0
570,0,0,0,1,0,0
574,0,0,0,1,0,0
566,0,0,0,1,0,0
582,0,0,0,1,0,0
571,0,0,0,1,0,0
585,0,0,0,1,0,0
583,0,0,0,1,0,0
584,0,0,0,1,0,0
566,0,0,0,1,0,0
582,0,0,0,1,0,0
570,0,0,0,1,0,0
585,0,0,0,1,0,0
568,0,0,0,1,0,0
588,0,0,0,1,0,0
