101,1,0,0,1,0,0
97,1,0,0,1,0,0
112,1,0,0,1,0,0
110,1,0,0,1,0,0
112,1,0,0,1,0,0
112,1,0,0,1,0,0
107,1,0,0,1,0,0
109,1,0,0,1,0,0
115,1,0,0,1,0,0
110,1,0,0,1,0,0
111,1,0,0,1,0,0
113,1,0,0,1,0,0
121,1,0,0,1,0,0
107,1,0,0,1,0,0
102,1,0,0,1,0,0
99,1,0,0,1,0,0
110,1,0,0,1,0,0
113,1,0,0,1,0,0
100,1,0,0,1,0,0
117,1,0,0,1,0,0
111,1,0,0,1,0,0
119,1,0,0,1,0,0
117,1,0,0,1,0,0
109,1,0,0,1,0,0
113,1,0,0,1,0,0
108,1,0,0,1,0,0
113,1,0,0,1,0,0
108,1,0,0,1,0,0
104,1,0,0,1,0,0
107,1,0,0,1,0,0
119,1,0,0,1,0,0
107,1,0,0,1,0,0
125,1,0,0,1,0,0
101,1,0,0,1,0,0
116,1,0,0,1,0,0
106,1,0,0,1,0,0
106,1,0,0,1,0,0
103,1,0,0,1,0,0
115,1,0,0,1,0,0
107,1,0,0,1,0,0
102,1,0,0,1,0,0
106,1,0,0,1,0,0
112,1,0,0,1,0,0
110,1,0,0,1,0,0
110,1,0,0,1,0,0
111,1,0,0,1,0,0
113,1,0,0,1,0,0
114,1,0,0,1,0,0
115,1,0,0,1,0,0
111,1,0,0,1,0,0
121,1,0,0,1,0,0
105,1,0,0,1,0,0
102,1,0,0,1,0,0
117,1,0,0,1,0,0
107,1,0,0,1,0,0
114,1,0,0,1,0,0
114,1,0,0,1,0,0
111,1,0,0,1,0,0
115,1,0,0,1,0,0
98,1,0,0,1,0,0
112,1,0,0,1,0,0
112,1,0,0,1,0,0
123,1,0,0,1,0,0
115,1,0,0,1,0,0
104,1,0,0,1,0,0
116,1,0,0,1,0,0
101,1,0,0,1,0,0
104,1,0,0,1,0,0
112,1,0,0,1,0,0
111,1,0,0,1,0,0
118,1,0,0,1,0,0
104,1,0,0,1,0,0
110,1,0,0,1,0,0
106,1,0,0,1,0,0
111,1,0,0,1,0,0
102,1,0,0,1,0,0
114,1,0,0,1,0,0
129,1,0,0,1,0,0
111,1,0,0,1,0,0
117,1,0,0,1,0,0
117,1,0,0,1,0,0
98,1,0,0,1,0,0
112,1,0,0,1,0,0
106,1,0,0,1,0,0
100,1,0,0,1,0,0
115,1,0,0,1,0,0
117,1,0,0,1,0,0
119,1,0,0,1,0,0
118,1,0,0,1,0,0
111,1,0,0,1,0,0
111,1,0,0,1,0,0
105,1,0,0,1,0,0
106,1,0,0,1,0,0
104,1,0,0,1,0,0
106,1,0,0,1,0,0
103,1,0,0,1,0,0
115,1,0,0,1,0,0
98,1,0,0,1,0,0
119,1,0,0,1,0,0
104,1,0,0,1,0,0
117,1,0,0,1,0,0
110,1,0,0,1,0,0
113,1,0,0,1,0,0
106,1,0,0,1,0,0
107,1,0,0,1,0,0
109,1,0,0,1,0,0
123,1,0,0,1,0,0
103,1,0,0,1,0,0
111,1,0,0,1,0,0
108,1,0,0,1,0,0
96,1,0,0,1,0,0
106,1,0,0,1,0,0
114,1,0,0,1,0,0
117,1,0,0,1,0,0
108,1,0,0,1,0,0
102,1,0,0,1,0,0
100,1,0,0,1,0,0
113,1,0,0,1,0,0
105,1,0,0,1,0,0
105,1,0,0,1,0,0
110,1,0,0,1,0,0
111,1,0,0,1,0,0
105,1,0,0,1,0,0
103,1,0,0,1,0,0
110,1,0,0,1,0,0
106,1,0,0,1,0,0
113,1,0,0,1,0,0
114,1,0,0,1,0,0
105,1,0,0,1,0,0
121,1,0,0,1,0,0
112,1,0,0,1,0,0
113,1,0,0,1,0,0
103,1,0,0,1,0,0
96,1,0,0,1,0,0
119,1,0,0,1,0,0
113,1,0,0,1,0,0
108,1,0,0,1,0,0
106,1,0,0,1,0,0
99,1,0,0,1,0,0
101,1,0,0,1,0,0
126,1,0,0,1,0,0
109,1,0,0,1,0,0
111,1,0,0,1,0,0
99,1,0,0,1,0,0
115,1,0,0,1,0,0
114,1,0,0,1,0,0
114,1,0,0,1,0,0
111,1,0,0,1,0,0
103,1,0,0,1,0,0
107,1,0,0,1,0,0
108,1,0,0,1,0,0
111,1,0,0,1,0,0
112,1,0,0,1,0,0
91,1,0,0,1,0,0
107,1,0,0,1,0,0
115,1,0,0,1,0,0
109,1,0,0,1,0,0
104,1,0,0,1,0,0
104,1,0,0,1,0,0
107,1,0,0,1,0,0
104,1,0,0,1,0,0
108,1,0,0,1,0,0
105,1,0,0,1,0,0
110,1,0,0,1,0,0
100,1,0,0,1,0,0
109,1,0,0,1,0,0
102,1,0,0,1,0,0
104,1,0,0,1,0,0
113,1,0,0,1,0,0
111,1,0,0,1,0,0
108,1,0,0,1,0,0
108,1,0,0,1,0,0
114,1,0,0,1,0,0
113,1,0,0,1,0,0
113,1,0,0,1,0,0
103,1,0,0,1,0,0
98,1,0,0,1,0,0
106,1,0,0,1,0,0
123,1,0,0,1,0,0
114,1,0,0,1,0,0
115,1,0,0,1,0,0
105,1,0,0,1,0,0
94,1,0,0,1,0,0
108,1,0,0,1,0,0
122,1,0,0,1,0,0
113,1,0,0,1,0,0
109,1,0,0,1,0,0
110,1,0,0,1,0,0
100,1,0,0,1,0,0
117,1,0,0,1,0,0
105,1,0,0,1,0,0
111,1,0,0,1,0,0
104,1,0,0,1,0,0
112,1,0,0,1,0,0
112,1,0,0,1,0,0
106,1,0,0,1,0,0
107,1,0,0,1,0,0
101,1,0,0,1,0,0
122,1,0,0,1,0,0
107,1,0,0,1,0,0
88,1,0,0,1,0,0
92,1,0,0,1,0,0
98,1,0,0,1,0,0
85,1,0,0,1,0,0
94,1,0,0,1,0,0
95,1,0,0,1,0,0
110,1,0,0,1,0,0
94,1,0,0,1,0,0
98,1,0,0,1,0,0
100,1,0,0,1,0,0
106,1,0,0,1,0,0
100,1,0,0,1,0,0
103,1,0,0,1,0,0
94,1,0,0,1,0,0
101,1,0,0,1,0,0
94,1,0,0,1,0,0
105,1,0,0,1,0,0
101,1,0,0,1,0,0
87,1,0,0,1,0,0
99,1,0,0,1,0,0
82,1,0,0,1,0,0
89,1,0,0,1,0,0
94,1,0,0,1,0,0
103,1,0,0,1,0,0
96,1,0,0,1,0,0
93,1,0,0,1,0,0
81,1,0,0,1,0,0
102,1,0,0,1,0,0
94,1,0,0,1,0,0
101,1,0,0,1,0,0
104,1,0,0,1,0,0
107,1,0,0,1,0,0
95,1,0,0,1,0,0
95,1,0,0,1,0,0
102,1,0,0,1,0,0
98,1,0,0,1,0,0
103,1,0,0,1,0,0
110,1,0,0,1,0,0
108,1,0,0,1,0,0
89,1,0,0,1,0,0
91,1,0,0,1,0,0
97,1,0,0,1,0,0
99,1,0,0,1,0,0
99,1,0,0,1,0,0
98,1,0,0,1,0,0
102,1,0,0,1,0,0
96,1,0,0,1,0,0
94,1,0,0,1,0,0
106,1,0,0,1,0,0
102,1,0,0,1,0,0
94,1,0,0,1,0,0
99,1,0,0,1,0,0
102,1,0,0,1,0,0
97,1,0,0,1,0,0
107,1,0,0,1,0,0
108,1,0,0,1,0,0
98,1,0,0,1,0,0
93,1,0,0,1,0,0
86,1,0,0,1,0,0
96,1,0,0,1,0,0
103,1,0,0,1,0,0
102,1,0,0,1,0,0
95,1,0,0,1,0,0
95,1,0,0,1,0,0
94,1,0,0,1,0,0
83,1,0,0,1,0,0
92,1,0,0,1,0,0
79,1,0,0,1,0,0
85,1,0,0,1,0,0
107,1,0,0,1,0,0
101,1,0,0,1,0,0
91,1,0,0,1,0,0
90,1,0,0,1,0,0
90,1,0,0,1,0,0
90,1,0,0,1,0,0
86,1,0,0,1,0,0
98,1,0,0,1,0,0
99,1,0,0,1,0,0
97,1,0,0,1,0,0
102,1,0,0,1,0,0
105,1,0,0,1,0,0
104,1,0,0,1,0,0
99,1,0,0,1,0,0
95,1,0,0,1,0,0
102,1,0,0,1,0,0
98,1,0,0,1,0,0
88,1,0,0,1,0,0
99,1,0,0,1,0,0
91,1,0,0,1,0,0
96,1,0,0,1,0,0
99,1,0,0,1,0,0
99,1,0,0,1,0,0
105,1,0,0,1,0,0
95,1,0,0,1,0,0
104,1,0,0,1,0,0
88,1,0,0,1,0,0
105,1,0,0,1,0,0
100,1,0,0,1,0,0
97,1,0,0,1,0,0
94,1,0,0,1,0,0
89,1,0,0,1,0,0
88,1,0,0,1,0,0
96,1,0,0,1,0,0
94,1,0,0,1,0,0
94,1,0,0,1,0,0
102,1,0,0,1,0,0
92,1,0,0,1,0,0
96,1,0,0,1,0,0
107,1,0,0,1,0,0
87,1,0,0,1,0,0
85,1,0,0,1,0,0
91,1,0,0,1,0,0
88,1,0,0,1,0,0
98,1,0,0,1,0,0
108,1,0,0,1,0,0
102,1,0,0,1,0,0
94,1,0,0,1,0,0
94,1,0,0,1,0,0
91,1,0,0,1,0,0
98,1,0,0,1,0,0
95,1,0,0,1,0,0
87,1,0,0,1,0,0
84,1,0,0,1,0,0
106,1,0,0,1,0,0
99,1,0,0,1,0,0
111,1,0,0,1,0,0
89,1,0,0,1,0,0
105,1,0,0,1,0,0
98,1,0,0,1,0,0
98,1,0,0,1,0,0
96,1,0,0,1,0,0
106,1,0,0,1,0,0
106,1,0,0,1,0,0
109,1,0,0,1,0,0
103,1,0,0,1,0,0
88,1,0,0,1,0,0
96,1,0,0,1,0,0
92,1,0,0,1,0,0
101,1,0,0,1,0,0
85,1,0,0,1,0,0
103,1,0,0,1,0,0
89,1,0,0,1,0,0
100,1,0,0,1,0,0
108,1,0,0,1,0,0
94,1,0,0,1,0,0
102,1,0,0,1,0,0
92,1,0,0,1,0,0
107,1,0,0,1,0,0
108,1,0,0,1,0,0
111,1,0,0,1,0,0
89,1,0,0,1,0,0
89,1,0,0,1,0,0
99,1,0,0,1,0,0
104,1,0,0,1,0,0
109,1,0,0,1,0,0
100,1,0,0,1,0,0
91,1,0,0,1,0,0
113,1,0,0,1,0,0
88,1,0,0,1,0,0
108,1,0,0,1,0,0
110,1,0,0,1,0,0
101,1,0,0,1,0,0
100,1,0,0,1,0,0
97,1,0,0,1,0,0
91,1,0,0,1,0,0
93,1,0,0,1,0,0
95,1,0,0,1,0,0
96,1,0,0,1,0,0
96,1,0,0,1,0,0
113,1,0,0,1,0,0
102,1,0,0,1,0,0
72,2,0,0,1,0,0
78,1,0,0,1,0,0
72,3,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
71,3,0,0,1,0,0
67,4,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
74,4,0,0,1,0,0
69,4,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
66,3,0,0,1,0,0
72,3,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
74,1,0,0,1,0,0
77,3,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
70,3,0,0,1,0,0
75,4,0,0,1,0,0
81,2,0,0,1,0,0
72,3,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
71,4,0,0,1,0,0
68,3,0,0,1,0,0
71,2,0,0,1,0,0
69,5,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
72,2,0,0,1,0,0
66,3,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
73,2,0,0,1,0,0
69,4,0,0,1,0,0
77,3,0,0,1,0,0
76,3,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
75,3,0,0,1,0,0
73,3,0,0,1,0,0
71,2,0,0,1,0,0
67,5,0,0,1,0,0
65,1,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
65,2,0,0,1,0,0
68,2,0,0,1,0,0
76,3,0,0,1,0,0
69,2,0,0,1,0,0
77,3,0,0,1,0,0
98,1,0,0,1,0,0
101,1,0,0,1,0,0
88,1,0,0,1,0,0
102,1,0,0,1,0,0
104,1,0,0,1,0,0
109,1,0,0,1,0,0
110,1,0,0,1,0,0
96,1,0,0,1,0,0
95,1,0,0,1,0,0
105,1,0,0,1,0,0
100,1,0,0,1,0,0
110,1,0,0,1,0,0
109,1,0,0,1,0,0
100,1,0,0,1,0,0
95,1,0,0,1,0,0
103,1,0,0,1,0,0
103,1,0,0,1,0,0
93,1,0,0,1,0,0
107,1,0,0,1,0,0
107,1,0,0,1,0,0
107,1,0,0,1,0,0
109,1,0,0,1,0,0
96,1,0,0,1,0,0
114,1,0,0,1,0,0
101,1,0,0,1,0,0
102,1,0,0,1,0,0
108,1,0,0,1,0,0
106,1,0,0,1,0,0
100,1,0,0,1,0,0
108,1,0,0,1,0,0
96,1,0,0,1,0,0
102,1,0,0,1,0,0
111,1,0,0,1,0,0
101,1,0,0,1,0,0
103,1,0,0,1,0,0
102,1,0,0,1,0,0
101,1,0,0,1,0,0
90,1,0,0,1,0,0
106,1,0,0,1,0,0
101,1,0,0,1,0,0
109,1,0,0,1,0,0
95,1,0,0,1,0,0
95,1,0,0,1,0,0
114,1,0,0,1,0,0
101,1,0,0,1,0,0
111,1,0,0,1,0,0
105,1,0,0,1,0,0
97,1,0,0,1,0,0
97,1,0,0,1,0,0
96,1,0,0,1,0,0
104,1,0,0,1,0,0
108,1,0,0,1,0,0
108,1,0,0,1,0,0
98,1,0,0,1,0,0
108,1,0,0,1,0,0
103,1,0,0,1,0,0
98,1,0,0,1,0,0
112,1,0,0,1,0,0
106,1,0,0,1,0,0
102,1,0,0,1,0,0
106,1,0,0,1,0,0
97,1,0,0,1,0,0
96,1,0,0,1,0,0
97,1,0,0,1,0,0
108,1,0,0,1,0,0
105,1,0,0,1,0,0
93,1,0,0,1,0,0
101,1,0,0,1,0,0
99,1,0,0,1,0,0
96,1,0,0,1,0,0
87,1,0,0,1,0,0
106,1,0,0,1,0,0
114,1,0,0,1,0,0
101,1,0,0,1,0,0
98,1,0,0,1,0,0
97,1,0,0,1,0,0
99,1,0,0,1,0,0
103,1,0,0,1,0,0
98,1,0,0,1,0,0
94,1,0,0,1,0,0
100,1,0,0,1,0,0
92,1,0,0,1,0,0
98,1,0,0,1,0,0
97,1,0,0,1,0,0
101,1,0,0,1,0,0
118,1,0,0,1,0,0
99,1,0,0,1,0,0
104,1,0,0,1,0,0
112,1,0,0,1,0,0
96,1,0,0,1,0,0
95,1,0,0,1,0,0
99,1,0,0,1,0,0
110,1,0,0,1,0,0
108,1,0,0,1,0,0
99,1,0,0,1,0,0
92,1,0,0,1,0,0
96,1,0,0,1,0,0
92,1,0,0,1,0,0
109,1,0,0,1,0,0
106,1,0,0,1,0,0
106,1,0,0,1,0,0
117,1,0,0,1,0,0
106,1,0,0,1,0,0
110,1,0,0,1,0,0
110,1,0,0,1,0,0
101,1,0,0,1,0,0
98,1,0,0,1,0,0
109,1,0,0,1,0,0
115,1,0,0,1,0,0
107,1,0,0,1,0,0
94,1,0,0,2,0,0
98,1,0,0,2,0,0
97,1,0,0,1,0,0
110,1,0,0,1,0,0
109,1,0,0,1,0,0
107,1,0,0,1,0,0
117,1,0,0,1,0,0
110,1,0,0,1,0,0
102,1,0,0,1,0,0
101,1,0,0,1,0,0
113,1,0,0,1,0,0
104,1,0,0,1,0,0
90,1,0,0,1,0,0
106,1,0,0,1,0,0
106,1,0,0,1,0,0
99,1,0,0,1,0,0
108,1,0,0,1,0,0
106,1,0,0,1,0,0
107,1,0,0,1,0,0
100,1,0,0,1,0,0
109,1,0,0,1,0,0
109,1,0,0,1,0,0
106,1,0,0,1,0,0
99,1,0,0,1,0,0
99,1,0,0,1,0,0
95,1,0,0,1,0,0
112,1,0,0,1,0,0
106,1,0,0,1,0,0
102,1,0,0,1,0,0
99,1,0,0,1,0,0
104,1,0,0,1,0,0
106,1,0,0,1,0,0
96,1,0,0,1,0,0
100,1,0,0,1,0,0
107,1,0,0,1,0,0
101,1,0,0,1,0,0
119,1,0,0,1,0,0
115,1,0,0,1,0,0
101,1,0,0,1,0,0
102,1,0,0,1,0,0
99,1,0,0,1,0,0
109,1,0,0,1,0,0
107,1,0,0,1,0,0
97,1,0,0,1,0,0
102,1,0,0,1,0,0
114,1,0,0,1,0,0
122,1,0,0,1,0,0
112,1,0,0,1,0,0
99,1,0,0,1,0,0
104,1,0,0,1,0,0
97,1,0,0,1,0,0
112,1,0,0,1,0,0
97,1,0,0,1,0,0
104,1,0,0,1,0,0
116,1,0,0,1,0,0
102,1,0,0,1,0,0
103,1,0,0,1,0,0
105,1,0,0,1,0,0
104,1,0,0,1,0,0
107,1,0,0,1,0,0
103,1,0,0,1,0,0
105,1,0,0,1,0,0
109,1,0,0,1,0,0
96,1,0,0,1,0,0
114,1,0,0,1,0,0
106,1,0,0,1,0,0
100,1,0,0,1,0,0
102,1,0,0,1,0,0
99,1,0,0,1,0,0
99,1,0,0,1,0,0
101,1,0,0,1,0,0
100,1,0,0,1,0,0
102,1,0,0,1,0,0
95,1,0,0,1,0,0
93,1,0,0,1,0,0
92,1,0,0,1,0,0
106,1,0,0,1,0,0
99,1,0,0,1,0,0
110,1,0,0,1,0,0
103,1,0,0,1,0,0
104,1,0,0,1,0,0
103,1,0,0,1,0,0
102,1,0,0,1,0,0
108,1,0,0,1,0,0
99,1,0,0,1,0,0
95,1,0,0,1,0,0
98,1,0,0,1,0,0
111,1,0,0,1,0,0
105,1,0,0,1,0,0
116,1,0,0,1,0,0
110,1,0,0,1,0,0
107,1,0,0,1,0,0
111,1,0,0,1,0,0
108,1,0,0,1,0,0
101,1,0,0,1,0,0
105,1,0,0,1,0,0
117,1,0,0,1,0,0
103,1,0,0,1,0,0
101,1,0,0,1,0,0
103,1,0,0,1,0,0
105,1,0,0,1,0,0
103,1,0,0,1,0,0
96,1,0,0,1,0,0
99,1,0,0,1,0,0
108,1,0,0,1,0,0
100,1,0,0,1,0,0
105,1,0,0,1,0,0
100,1,0,0,1,0,0
100,1,0,0,1,0,0
99,1,0,0,1,0,0
102,1,0,0,1,0,0
126,1,0,0,1,0,0
110,1,0,0,1,0,0
113,1,0,0,1,0,0
98,1,0,0,1,0,0
117,1,0,0,1,0,0
103,1,0,0,1,0,0
119,1,0,0,1,0,0
110,1,0,0,1,0,0
104,1,0,0,1,0,0
103,1,0,0,1,0,0
100,1,0,0,1,0,0
101,1,0,0,1,0,0
95,1,0,0,1,0,0
103,1,0,0,1,0,0
109,1,0,0,1,0,0
111,1,0,0,1,0,0
110,1,0,0,1,0,0
101,1,0,0,1,0,0
98,1,0,0,1,0,0
98,1,0,0,1,0,0
109,1,0,0,1,0,0
112,1,0,0,1,0,0
111,1,0,0,1,0,0
128,1,0,0,1,0,0
108,1,0,0,1,0,0
104,1,0,0,1,0,0
106,1,0,0,1,0,0
107,1,0,0,1,0,0
117,1,0,0,1,0,0
100,1,0,0,1,0,0
105,1,0,0,1,0,0
99,1,0,0,1,0,0
106,1,0,0,1,0,0
118,1,0,0,1,0,0
116,1,0,0,1,0,0
99,1,0,0,1,0,0
102,1,0,0,1,0,0
102,1,0,0,1,0,0
101,1,0,0,1,0,0
100,1,0,0,1,0,0
95,1,0,0,1,0,0
100,1,0,0,1,0,0
95,1,0,0,1,0,0
103,1,0,0,1,0,0
101,1,0,0,1,0,0
102,1,0,0,1,0,0
99,1,0,0,1,0,0
103,1,0,0,1,0,0
100,1,0,0,1,0,0
120,1,0,0,1,0,0
101,1,0,0,1,0,0
105,1,0,0,1,0,0
113,1,0,0,1,0,0
105,1,0,0,1,0,0
95,1,0,0,1,0,0
100,1,0,0,1,0,0
107,1,0,0,1,0,0
96,1,0,0,1,0,0
113,1,0,0,1,0,0
101,1,0,0,1,0,0
105,1,0,0,1,0,0
99,1,0,0,1,0,0
132,1,0,0,1,0,0
96,1,0,0,1,0,0
97,1,0,0,1,0,0
96,1,0,0,1,0,0
104,1,0,0,1,0,0
95,1,0,0,1,0,0
123,1,0,0,1,0,0
120,1,0,0,1,0,0
98,1,0,0,1,0,0
105,1,0,0,1,0,0
98,1,0,0,1,0,0
100,1,0,0,1,0,0
106,1,0,0,1,0,0
102,1,0,0,1,0,0
99,1,0,0,1,0,0
98,1,0,0,1,0,0
103,1,0,0,1,0,0
97,1,0,0,1,0,0
107,1,0,0,1,0,0
109,1,0,0,1,0,0
110,1,0,0,1,0,0
113,1,0,0,1,0,0
116,1,0,0,1,0,0
116,1,0,0,1,0,0
119,1,0,0,1,0,0
113,1,0,0,1,0,0
114,1,0,0,1,0,0
121,1,0,0,1,0,0
118,1,0,0,1,0,0
120,1,0,0,1,0,0
112,1,0,0,1,0,0
114,1,0,0,1,0,0
119,1,0,0,1,0,0
112,1,0,0,1,0,0
112,1,0,0,1,0,0
106,1,0,0,1,0,0
107,1,0,0,1,0,0
105,1,0,0,1,0,0
109,1,0,0,1,0,0
113,1,0,0,1,0,0
117,1,0,0,1,0,0
111,1,0,0,1,0,0
116,1,0,0,1,0,0
113,1,0,0,1,0,0
121,1,0,0,1,0,0
110,1,0,0,1,0,0
104,1,0,0,1,0,0
111,1,0,0,1,0,0
120,1,0,0,1,0,0
120,1,0,0,1,0,0
113,1,0,0,1,0,0
115,1,0,0,1,0,0
114,1,0,0,1,0,0
118,1,0,0,1,0,0
110,1,0,0,1,0,0
113,1,0,0,1,0,0
109,1,0,0,1,0,0
107,1,0,0,1,0,0
112,1,0,0,1,0,0
121,1,0,0,1,0,0
120,1,0,0,1,0,0
115,1,0,0,1,0,0
120,1,0,0,1,0,0
112,1,0,0,1,0,0
100,1,0,0,1,0,0
114,1,0,0,1,0,0
124,1,0,0,1,0,0
135,1,0,0,1,0,0
111,1,0,0,1,0,0
120,1,0,0,1,0,0
106,1,0,0,1,0,0
117,1,0,0,1,0,0
132,1,0,0,1,0,0
109,1,0,0,1,0,0
113,1,0,0,1,0,0
123,1,0,0,1,0,0
122,1,0,0,1,0,0
114,1,0,0,1,0,0
125,1,0,0,1,0,0
109,1,0,0,1,0,0
112,1,0,0,1,0,0
106,1,0,0,1,0,0
119,1,0,0,1,0,0
109,1,0,0,1,0,0
98,1,0,0,1,0,0
115,1,0,0,1,0,0
131,1,0,0,1,0,0
107,1,0,0,1,0,0
132,1,0,0,1,0,0
112,1,0,0,1,0,0
123,1,0,0,1,0,0
118,1,0,0,1,0,0
112,1,0,0,1,0,0
121,1,0,0,1,0,0
114,1,0,0,1,0,0
121,1,0,0,1,0,0
124,1,0,0,1,0,0
123,1,0,0,1,0,0
107,1,0,0,1,0,0
117,1,0,0,1,0,0
109,1,0,0,1,0,0
117,1,0,0,1,0,0
101,1,0,0,1,0,0
108,1,0,0,1,0,0
124,1,0,0,1,0,0
118,1,0,0,1,0,0
119,1,0,0,1,0,0
108,1,0,0,1,0,0
118,1,0,0,1,0,0
113,1,0,0,1,0,0
124,1,0,0,1,0,0
112,1,0,0,1,0,0
122,1,0,0,1,0,0
119,1,0,0,1,0,0
114,1,0,0,1,0,0
118,1,0,0,1,0,0
132,1,0,0,1,0,0
110,1,0,0,1,0,0
118,1,0,0,1,0,0
120,1,0,0,1,0,0
117,1,0,0,1,0,0
111,1,0,0,1,0,0
115,1,0,0,1,0,0
105,1,0,0,1,0,0
119,1,0,0,1,0,0
108,1,0,0,1,0,0
107,1,0,0,1,0,0
107,1,0,0,1,0,0
117,1,0,0,1,0,0
117,1,0,0,1,0,0
120,1,0,0,1,0,0
107,1,0,0,1,0,0
114,1,0,0,1,0,0
125,1,0,0,1,0,0
116,1,0,0,1,0,0
124,1,0,0,1,0,0
110,1,0,0,1,0,0
114,1,0,0,1,0,0
115,1,0,0,1,0,0
110,1,0,0,1,0,0
119,1,0,0,1,0,0
121,1,0,0,1,0,0
106,1,0,0,1,0,0
102,1,0,0,1,0,0
117,1,0,0,1,0,0
106,1,0,0,1,0,0
104,1,0,0,1,0,0
112,1,0,0,1,0,0
118,1,0,0,1,0,0
123,1,0,0,1,0,0
113,1,0,0,1,0,0
116,1,0,0,1,0,0
117,1,0,0,1,0,0
116,1,0,0,1,0,0
108,1,0,0,1,0,0
114,1,0,0,1,0,0
108,1,0,0,1,0,0
117,1,0,0,1,0,0
115,1,0,0,1,0,0
113,1,0,0,1,0,0
111,1,0,0,1,0,0
115,1,0,0,1,0,0
107,1,0,0,1,0,0
108,1,0,0,1,0,0
122,1,0,0,1,0,0
116,1,0,0,1,0,0
115,1,0,0,1,0,0
113,1,0,0,1,0,0
121,1,0,0,1,0,0
120,1,0,0,1,0,0
108,1,0,0,1,0,0
110,1,0,0,1,0,0
110,1,0,0,1,0,0
119,1,0,0,1,0,0
106,1,0,0,1,0,0
107,1,0,0,1,0,0
110,1,0,0,1,0,0
107,1,0,0,1,0,0
115,1,0,0,1,0,0
112,1,0,0,1,0,0
117,1,0,0,1,0,0
112,1,0,0,1,0,0
120,1,0,0,1,0,0
119,1,0,0,1,0,0
123,1,0,0,1,0,0
118,1,0,0,1,0,0
120,1,0,0,1,0,0
106,1,0,0,1,0,0
114,1,0,0,1,0,0
104,1,0,0,1,0,0
125,1,0,0,1,0,0
112,1,0,0,1,0,0
130,1,0,0,1,0,0
116,1,0,0,1,0,0
106,1,0,0,1,0,0
112,1,0,0,1,0,0
128,1,0,0,1,0,0
120,1,0,0,1,0,0
112,1,0,0,1,0,0
114,1,0,0,1,0,0
110,1,0,0,1,0,0
111,1,0,0,1,0,0
104,1,0,0,1,0,0
114,1,0,0,1,0,0
108,1,0,0,1,0,0
116,1,0,0,1,0,0
100,1,0,0,1,0,0
111,1,0,0,1,0,0
102,1,0,0,1,0,0
109,1,0,0,1,0,0
114,1,0,0,1,0,0
109,1,0,0,1,0,0
111,1,0,0,1,0,0
118,1,0,0,1,0,0
124,1,0,0,1,0,0
114,1,0,0,1,0,0
108,1,0,0,1,0,0
